testnet_pk;mainnet_beta_pk;onboarding_number;state;tds_onboarding_group;tn_calculated_stats_avg_self_stake;tn_calculated_stats_avg_skip_rate;tn_calculated_stats_bonus_and_baseline_percent;tn_calculated_stats_bonus_epochs_percent;tn_calculated_stats_num_bonus_last_10;tn_calculated_stats_percent_bonus_last_13_epochs;tn_calculated_stats_percent_bonus_since_aug1_2021;tn_calculated_stats_vote_credit_score;tn_calculated_stats_vote_credits_last_64_epochs;tn_name
3kcjg9J1d47mgZkGuqitHd7K6Bz7XBVMpZRB1Sg5dKdN;EPVknmHHH59WLDiyciT3c4LKZcDtaZ4b2noXqf5N8EjF;790;Pending;14;0;41.462504374511326;37.5;33.333333333333336;3;0.46153846153846156;0.6956521739130435;0.42387331133885664;8558738;None
ALUTvz1x8KD3TvsDGU1EHETHkgguCGa2zAcatZRSXYwc;ALUMoQSEDFrammJg1QTPwrz7LUA3XNi2GTYLkPvEo8ER;None;Pending;None;;;;;;;;;;None
6XjUyrr7fscEiNoQiVFRSoyzzwE4rMYsvQWkZBfrpdH4;FWREAFBxsHh9L9uEsFZGSkgZy39BqP3umsEBRv8sVEdM;242;Pending;13;30995434240;28.80573880220187;37.28813559322034;35.59322033898305;9;0.9230769230769231;0.9130434782608695;0.6296954853213216;12714645;AlexK
6vwgA9hgSz8hbsJ3LGEwjHfqvNLesuTUKAcmint1etWH;GaSWbuokgzPcEyoQ7LDo5ny9FiAaB9pgUDqMHG1jk49x;None;Pending;None;;;;;;;;;;None
9KTEdpy4Lydrn4XZKAC3gpLJUAppr4nAPBQHEDPhGxX;EcpbiJeP27sYayzn9fWyXfycebKCcRbH63MTYSL53WMT;None;Pending;None;;;;;;;;;;None
2YeoCYp1KT5W6S8MEVbu1omSrHVtZPEVcpFFKRdXwfAK;DrJgcgnY92tmeFA24MRKvnANrhLWCto2ASxawtcvBaXE;658;Pending;12;5499997717120;23.83216436253686;14.925373134328359;13.432835820895523;9;0.6923076923076923;0.391304347826087;0.7682290418218621;15511878;Berez
DKnZytVA5wKbNPYW1pvPpoE5YeSsxu12KJFa95gBAGm7;CsqwHrSUAWsWpN5kUcjcv4Nsq5JtgFiDJTckaY1zuXPf;None;Approved;4;0;61.64038030426253;29.850746268656717;14.925373134328359;9;0.7692307692307693;0.43478260869565216;0.7070201393282876;14275964;007
ERWJKBdJPoXa3kq1gFJninu65fYDTAzNSPsDxCXjNX6Q;5oHyixbN8LzbzbAtHWhn4HAg7uTa6FiFNk6n7geAiV3U;864;Pending;None;0;57.857142857142854;13.636363636363637;3.0303030303030303;2;0.15384615384615385;0.08695652173913043;0.5471413651604795;11047734;None
vav8fy4UyYKf91g9uFZybjwZh1VS6hubfaKyFtbYcvT;m1GhesKZNzKoVjR14NDLQD9shnRJTXXKPwQEpC7zvQe;882;Pending;None;0;43.13457556611099;7.042253521126761;7.042253521126761;0;0;0.21739130434782608;0.4903273299532046;9900560;WONGA
Hdvb1wQTRKD7pir8aPSbo6SFEmqLCyVPs9KWvuHMbLfE;4ufH2sFDbfazocHUsQeZaDDxpoRrAPec1V1u8byScnFg;1149;Pending;None;0;100;90.9090909090909;0;0;0;0;0.10950574036823778;2211111;None
5fnyGEnVu3nyMrUysGQLXz38QH51VNtmYGSA99197xCX;CfBJ2yK6hbRD3mV5VoMux6nkki3mYa3NCmWWnfTeKw4B;None;Approved;9;0;20.749578951430415;34.32835820895522;34.32835820895522;10;1;1;0.777585988644067;15700811;None
8E9KWWqX1JMNu1YC3NptLA6M8cGqWRTccrF6T1FDnYRJ;93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn;None;Approved;12;9885553703735.652;24.72133043071541;34.32835820895522;34.32835820895522;10;1;1;0.7813029548326107;15775863;STEVLTH
2tjfEp1WfgX6n85U9e17aBifn1vNyLNr7jmwPf7SAiSy;838HmG745RhDQMoLfaP1X7KWetKq21TtahJNAWLyitiq;583;Pending;None;0;43.0597846336215;51.111111111111114;46.666666666666664;9;0.9230769230769231;0.9130434782608695;0.45388167713761707;9164659;None
8butsrHFxUZ75vKbFnyGzvb2DeVZj8uDynWhbv1L6cSF;9eo8zbCzPB98r8oJ2rTmXDjVqSUXUY1mCbv8qGHHwHDy;306;Pending;14;0;22.44513478013289;47.916666666666664;47.916666666666664;10;1;1;0.47446083883030166;9580188;None
